ID,Calories_Burned
TEST_0000,171.77816666666666
TEST_0001,191.83845238095236
TEST_0002,52.220499999999994
TEST_0003,162.17683333333332
TEST_0004,220.1336904761905
TEST_0005,173.88489285714283
TEST_0006,98.4817142857143
TEST_0007,43.440666666666665
TEST_0008,78.8985
TEST_0009,58.5746904761905
TEST_0010,128.7255
TEST_0011,54.32511904761905
TEST_0012,13.151833333333334
TEST_0013,159.92151190476193
TEST_0014,213.800119047619
TEST_0015,13.023333333333333
TEST_0016,101.77649999999998
TEST_0017,132.78533333333334
TEST_0018,160.45378571428571
TEST_0019,7.2575
TEST_0020,52.53740476190476
TEST_0021,92.76316666666668
TEST_0022,27.753833333333336
TEST_0023,90.75528571428573
TEST_0024,19.851333333333333
TEST_0025,137.45950000000002
TEST_0026,97.65516666666666
TEST_0027,192.39959523809523
TEST_0028,123.067
TEST_0029,100.82283333333334
TEST_0030,24.198333333333334
TEST_0031,239.86666666666667
TEST_0032,57.30857142857141
TEST_0033,47.452
TEST_0034,127.29233333333333
TEST_0035,119.19433333333338
TEST_0036,37.04583333333333
TEST_0037,131.59869047619048
TEST_0038,10.884833333333333
TEST_0039,127.00416666666666
TEST_0040,205.46163095238097
TEST_0041,166.257
TEST_0042,145.73633333333333
TEST_0043,58.66692857142858
TEST_0044,64.78583333333333
TEST_0045,51.721
TEST_0046,76.11614285714286
TEST_0047,200.9225
TEST_0048,138.609
TEST_0049,123.704
TEST_0050,10.917166666666667
TEST_0051,109.78228571428572
TEST_0052,157.24916666666667
TEST_0053,100.70766666666664
TEST_0054,68.07966666666668
TEST_0055,95.99511904761903
TEST_0056,167.0475
TEST_0057,18.887833333333333
TEST_0058,31.614166666666673
TEST_0059,99.18583333333333
TEST_0060,40.86383333333334
TEST_0061,109.27240476190477
TEST_0062,89.51900000000002
TEST_0063,49.06916666666667
TEST_0064,34.37566666666667
TEST_0065,135.71954761904763
TEST_0066,230.62616666666665
TEST_0067,124.60885714285716
TEST_0068,98.42516666666667
TEST_0069,42.54833333333334
TEST_0070,125.39483333333332
TEST_0071,29.880333333333343
TEST_0072,9.164000000000001
TEST_0073,153.96949999999998
TEST_0074,31.977666666666675
TEST_0075,88.44466666666668
TEST_0076,63.794000000000004
TEST_0077,69.44533333333335
TEST_0078,43.58266666666666
TEST_0079,186.27883333333335
TEST_0080,173.73183333333336
TEST_0081,137.20950000000002
TEST_0082,94.367
TEST_0083,104.98316666666662
TEST_0084,57.27783333333334
TEST_0085,179.81099999999998
TEST_0086,133.7475
TEST_0087,17.636285714285712
TEST_0088,147.40795238095237
TEST_0089,42.01958333333333
TEST_0090,41.31733333333332
TEST_0091,37.15533333333334
TEST_0092,25.882999999999996
TEST_0093,191.15523593073596
TEST_0094,6.487500000000001
TEST_0095,10.323333333333332
TEST_0096,240.21116666666668
TEST_0097,135.981
TEST_0098,192.7411666666667
TEST_0099,171.04566666666665
TEST_0100,13.809333333333337
TEST_0101,99.74695238095237
TEST_0102,188.70833333333331
TEST_0103,165.26066666666665
TEST_0104,61.83733333333333
TEST_0105,162.67207142857143
TEST_0106,36.10850000000001
TEST_0107,19.176809523809528
TEST_0108,185.77700000000002
TEST_0109,29.448261904761903
TEST_0110,110.55630952380952
TEST_0111,184.0416666666666
TEST_0112,47.182333333333325
TEST_0113,145.76633333333334
TEST_0114,56.35733333333334
TEST_0115,83.41416666666665
TEST_0116,78.36116666666665
TEST_0117,67.443
TEST_0118,14.264333333333333
TEST_0119,6.701666666666667
TEST_0120,178.69750000000005
TEST_0121,51.69166666666667
TEST_0122,42.40416666666666
TEST_0123,19.12840476190476
TEST_0124,31.797916666666666
TEST_0125,102.20366666666666
TEST_0126,46.695166666666665
TEST_0127,55.114333333333335
TEST_0128,106.97666666666666
TEST_0129,77.80933333333334
TEST_0130,60.18899999999999
TEST_0131,192.76150000000004
TEST_0132,67.57916666666668
TEST_0133,135.83059523809524
TEST_0134,106.73797619047619
TEST_0135,75.09633333333335
TEST_0136,75.17359523809525
TEST_0137,62.75395238095238
TEST_0138,168.18099999999998
TEST_0139,22.762666666666664
TEST_0140,112.8105238095238
TEST_0141,15.819833333333333
TEST_0142,109.73483333333334
TEST_0143,37.102357142857144
TEST_0144,11.476
TEST_0145,33.495
TEST_0146,159.2776666666667
