ID,Calories_Burned
TEST_0000,172.70262682293105
TEST_0001,189.15264769485475
TEST_0002,53.5005487556009
TEST_0003,161.48288814132502
TEST_0004,225.9729114465954
TEST_0005,178.56477314733638
TEST_0006,97.97390840649678
TEST_0007,43.90042049641488
TEST_0008,79.10882817556558
TEST_0009,58.96438430315902
TEST_0010,123.05989546863566
TEST_0011,54.4115914522481
TEST_0012,14.15591723673424
TEST_0013,176.94963884862227
TEST_0014,229.50837667299493
TEST_0015,13.501972266560188
TEST_0016,97.66012332573155
TEST_0017,129.72999797717785
TEST_0018,158.05066281132167
TEST_0019,6.9087268091825536
TEST_0020,50.330293838665966
TEST_0021,89.55993967660652
TEST_0022,24.75378198533872
TEST_0023,86.47003446911549
TEST_0024,19.840795864660322
TEST_0025,128.13100840852712
TEST_0026,105.13337007329028
TEST_0027,188.75768155813785
TEST_0028,121.00282620263897
TEST_0029,99.7587835932427
TEST_0030,25.10084253288369
TEST_0031,243.46820510162252
TEST_0032,54.745711908344674
TEST_0033,46.66728896049244
TEST_0034,133.17197647617286
TEST_0035,112.78687783352689
TEST_0036,37.790771706801024
TEST_0037,129.41157515608393
TEST_0038,11.08047513548081
TEST_0039,129.45448007110826
TEST_0040,201.65014206368505
TEST_0041,167.95273674937198
TEST_0042,145.70586476688004
TEST_0043,60.05591488032951
TEST_0044,68.0191367357329
TEST_0045,52.68976457243116
TEST_0046,77.70080455145398
TEST_0047,197.87462385949038
TEST_0048,139.29514471028415
TEST_0049,125.38113570380665
TEST_0050,11.084162029881554
TEST_0051,112.0627447800507
TEST_0052,158.37005824275366
TEST_0053,92.48696742504399
TEST_0054,68.61228333946201
TEST_0055,86.39256552067673
TEST_0056,160.00456266375295
TEST_0057,18.146384207302617
TEST_0058,30.528011517810228
TEST_0059,96.08001011147644
TEST_0060,38.88513962286379
TEST_0061,109.41725482367474
TEST_0062,90.0087739486844
TEST_0063,50.983397423922725
TEST_0064,34.37941237119594
TEST_0065,135.8771212662832
TEST_0066,230.858172787689
TEST_0067,125.8192057027918
TEST_0068,101.67508837374044
TEST_0069,44.802584916658816
TEST_0070,125.36448312890025
TEST_0071,25.945928927645582
TEST_0072,9.158734399956302
TEST_0073,151.8408436371319
TEST_0074,32.34224741559956
TEST_0075,90.74271318250248
TEST_0076,63.84330472275906
TEST_0077,65.536592140008
TEST_0078,44.493900417923214
TEST_0079,187.3437480518478
TEST_0080,173.72019017778803
TEST_0081,136.76199810129765
TEST_0082,90.44136452253588
TEST_0083,101.57246498201312
TEST_0084,56.05854414867645
TEST_0085,178.85542861486465
TEST_0086,125.20575681720584
TEST_0087,17.60557417286327
TEST_0088,144.62812591554575
TEST_0089,42.23197389798588
TEST_0090,41.16033029816026
TEST_0091,36.59146862619673
TEST_0092,24.2362266935379
TEST_0093,195.64993316100526
TEST_0094,4.759105164761422
TEST_0095,10.202242402971024
TEST_0096,238.68367620202298
TEST_0097,139.4625615621644
TEST_0098,186.3922867722813
TEST_0099,173.51340695875842
TEST_0100,13.43027766040177
TEST_0101,99.37705694822216
TEST_0102,187.5586325387667
TEST_0103,165.91220571962913
TEST_0104,64.54531047165801
TEST_0105,166.7783292054737
TEST_0106,36.73153781457222
TEST_0107,20.69204508749681
TEST_0108,188.6286228388508
TEST_0109,29.598570748661587
TEST_0110,111.38275764687569
TEST_0111,185.61706583561318
TEST_0112,47.43965242757622
TEST_0113,146.7449383770363
TEST_0114,55.64910595305264
TEST_0115,81.04599062229681
TEST_0116,79.02047948367544
TEST_0117,63.81714978393575
TEST_0118,14.391417893799371
TEST_0119,7.146317465827451
TEST_0120,186.43987027233015
TEST_0121,48.08340770295763
TEST_0122,42.883945925947046
TEST_0123,19.777070395532064
TEST_0124,32.25409518068773
TEST_0125,100.22173181733524
